polity_id,year,gdp_int_usd,est_frac
Paraguay,2015,58278486036.68163,0.0
People's Democratic Republic of Algeria,2015,276540474198.6181,3.599783201212379e-05
People's Republic of Angola,2015,190100592504.3729,0.0
People's Republic of Bangladesh,2015,555294460199.3176,0.0
People's Republic of China,2015,16578578534219.871,2.8036857929718703e-05
Portugal,2015,273868726367.87454,0.00026841361365445777
Principality of Andorra,2015,1815849658.064894,0.7733653458603931
Principality of Monaco,2015,18392971536.898438,0.0
Republic of Albania,2015,32785300000.771027,0.0
Republic of Armenia,2015,48325086700.17747,0.0
Republic of Azerbaijan,2015,153480956810.59238,0.0
Republic of Belarus,2015,172620648387.94238,0.0
Republic of Benin,2015,22273080568.90106,0.0
Republic of Botswana,2015,30119359397.0641,0.0
Republic of Brazil,2015,3222437768662.1846,0.00024704186422460224
Republic of Bulgaria,2015,119744483297.82008,0.0
Republic of Burundi,2015,7378046672.837231,0.0
Republic of Cabo Verde,2015,6587674502.482,0.0
Republic of Cameroon,2015,59930888657.68796,0.0
Republic of Chad,2015,31802282294.60578,0.0
Republic of Chile,2015,383894056651.59674,0.0
Republic of China,2015,775986266867.501,0.0
Republic of Colombia,2015,651057794160.6145,0.0
Republic of Costa Rica,2015,68609905346.13921,0.0
Republic of Croatia,2015,84773627947.41487,0.0
Republic of Cyprus,2015,11031996820.867676,0.0
Republic of Côte d'Ivoire,2015,68665534690.796074,0.0
Republic of Djibouti,2015,501247752.17390233,0.0060906276083911
Republic of Ecuador,2015,167279588634.42062,0.0
Republic of El Salvador,2015,50057076417.59421,0.0
Republic of Estonia,2015,27855017888.49204,0.0
Republic of Fiji,2015,15266635548.375343,1.0
Republic of Finland,2015,202972235477.57187,0.0018921174332035629
Republic of Guinea-Bissau,2015,2324615416.8390393,0.0
Republic of Haiti,2015,24927068722.84013,0.0
Republic of Iceland,2015,13683531382.82011,0.0
Republic of India,2015,7575092379134.619,0.0007066498282185791
Republic of Indonesia,2015,2637545892890.227,0.00021824104814383697
Republic of Iraq,2015,242648772558.39304,0.0
Republic of Italy,2015,1961948941933.0378,0.0001517192690841085
Republic of Kenya,2015,143565158732.9055,0.0
Republic of Korea,2015,1716585389127.5603,0.0
Republic of Latvia,2015,46540133022.29939,0.0
Republic of Liberia,2015,4332652948.47518,0.0
Republic of Lithuania,2015,77948453875.87247,0.0
Republic of Moldova,2015,16755227065.829258,0.0
Republic of Nicaragua,2015,29660580754.361282,0.0
Republic of Panama,2015,77882237055.41457,0.0
Republic of Peru,2015,345391906194.8825,0.0
Republic of Poland,2015,927392822404.5273,0.0
Republic of Rwanda,2015,21035131305.81867,0.0
Republic of Senegal,2015,32565749029.268547,0.0
Republic of Singapore,2015,310412064526.44604,0.0
Republic of Slovenia,2015,59272939003.29513,0.0
Republic of Sudan,2015,134128232606.59567,0.014694100242076109
Republic of Suriname,2015,4199811280.143072,0.9952335405445293
Republic of Tajikistan,2015,27838254550.786217,0.0
Republic of The Gambia,2015,3565897311.043503,0.0
Republic of Trinidad and Tobago,2015,41467135775.36049,0.0
Republic of Tunisia,2015,119137151284.01445,0.0
Republic of Turkey,2015,1547686068076.2698,0.0
Republic of Uganda,2015,75677200102.8159,0.007604398603219877
Republic of Uzbekistan,2015,279125068325.36646,0.0
Republic of Yemen,2015,91590533761.71071,0.0
Republic of Zimbabwe,2015,22924307749.195377,0.0
Republic of the Congo,2015,26408435592.281055,0.0
Republic of the Niger,2015,17232653403.62017,0.0
Republic of the Philippines,2015,713380285541.0029,0.0
Romania,2015,408415268964.2246,0.0
Russian Federation,2015,3390370386550.4624,0.0
Russian-occupied territories,2015,4523769475.055311,0.0
